"time","FLOW","TEMP","SALT","TRC_tr1","TRC_age","NCS_ss1","NCS_ss2","OXY_oxy","CAR_dic","CAR_pH","CAR_ch4","CAR_ch4_bub","SIL_rsi","NIT_amm","NIT_nit","PHS_frp","PHS_frp_ads","OGM_doc","OGM_poc","OGM_don","OGM_pon","OGM_dop","OGM_pop","OGM_docr","OGM_donr","OGM_dopr","OGM_cpom","PHY_cyano","PHY_cyano_IN","PHY_cyano_IP","PHY_green","PHY_green_IN","PHY_green_IP","PHY_diatom","PHY_diatom_IN","PHY_diatom_IP","BIV_filtfrac"
2013-11-16,0.0229,9.4194,0,1,0,1,1,336.5843,66.1545,6.7,0.0137,0,120.9013,0.4333,0.2866,0.0992,0.0198,14.7447,21.3798,1.0225,2.045,0.0386,0.8997,199.0536,9.2024,0.347,21.3798,0,0,0,0,0,0,0,0,0,0
2013-11-17,0.0198,10.4645,0,1,0,1,1,328.364,66.1674,6.7,0.0137,0,120.9013,0.434,0.2865,0.0991,0.0198,14.7434,21.3779,1.0215,2.043,0.0385,0.8981,199.0358,9.1937,0.3464,21.3779,0,0,0,0,0,0,0,0,0,0
2013-11-18,0.0227,10.3678,0,1,0,1,1,329.1095,66.1802,6.7,0.0138,0,120.9013,0.4348,0.2864,0.0989,0.0198,14.7421,21.376,1.0205,2.0411,0.0384,0.8965,199.018,9.1849,0.3458,21.376,0,0,0,0,0,0,0,0,0,0
2013-11-19,0.0223,7.5157,0,1,0,1,1,352.517,66.1931,6.7,0.0139,0,120.9013,0.4356,0.2864,0.0988,0.0198,14.7408,21.3741,1.0196,2.0391,0.0384,0.8949,199.0002,9.1761,0.3452,21.3741,0,0,0,0,0,0,0,0,0,0
2013-11-20,0.0212,6.6894,0,1,0,1,1,359.8464,66.2059,6.7,0.0139,0,120.9013,0.4363,0.2863,0.0987,0.0197,14.7394,21.3722,1.0186,2.0372,0.0383,0.8933,198.9824,9.1673,0.3446,21.3722,0,0,0,0,0,0,0,0,0,0
2013-11-21,0.0201,7.5899,0,1,0,1,1,351.8719,66.2188,6.7,0.0139,0,120.9013,0.4371,0.2862,0.0986,0.0197,14.7381,21.3703,1.0176,2.0352,0.0382,0.8917,198.9645,9.1585,0.344,21.3703,0,0,0,0,0,0,0,0,0,0
2013-11-22,0.0195,9.5194,0,1,0,1,1,335.7822,66.2316,6.7,0.0139,0,120.9013,0.4379,0.2862,0.0985,0.0197,14.7368,21.3684,1.0166,2.0333,0.0381,0.8901,198.9467,9.1498,0.3433,21.3684,0,0,0,0,0,0,0,0,0,0
2013-11-23,0.0217,8.5853,0,1,0,1,1,343.4073,66.2444,6.7,0.0139,0,120.9013,0.4386,0.2861,0.0984,0.0197,14.7355,21.3664,1.0157,2.0313,0.0381,0.8886,198.9289,9.141,0.3427,21.3664,0,0,0,0,0,0,0,0,0,0
2013-11-24,0.0232,3.9404,0,1,0,1,1,386.2186,66.2573,6.7,0.0138,0,120.9013,0.4394,0.2861,0.0983,0.0197,14.7342,21.3645,1.0147,2.0294,0.038,0.887,198.9111,9.1322,0.3421,21.3645,0,0,0,0,0,0,0,0,0,0
2013-11-25,0.0214,3.7225,0,1,0,1,1,388.4495,66.2701,6.7,0.0138,0,120.9013,0.4402,0.286,0.0982,0.0196,14.7328,21.3626,1.0137,2.0274,0.0379,0.8854,198.8933,9.1234,0.3415,21.3626,0,0,0,0,0,0,0,0,0,0
2013-11-26,0.0381,5.2555,0,1,0,1,1,373.2043,66.283,6.7,0.0137,0,120.9013,0.4409,0.2859,0.0981,0.0196,14.7315,21.3607,1.0127,2.0255,0.0379,0.8838,198.8755,9.1146,0.3409,21.3607,0,0,0,0,0,0,0,0,0,0
2013-11-27,0.0395,5.7129,0,1,0,1,1,368.8519,66.2958,6.7,0.0136,0,120.9013,0.4417,0.2859,0.098,0.0196,14.7302,21.3588,1.0118,2.0235,0.0378,0.8822,198.8577,9.1059,0.3403,21.3588,0,0,0,0,0,0,0,0,0,0
2013-11-28,0.025,3.5322,0,1,0,1,1,390.4157,66.3087,6.7,0.0135,0,120.9013,0.4425,0.2858,0.0979,0.0196,14.7289,21.3569,1.0108,2.0216,0.0377,0.8806,198.8398,9.0971,0.3397,21.3569,0,0,0,0,0,0,0,0,0,0
2013-11-29,0.0209,3.9388,0,1,0,1,1,386.2356,66.3215,6.7,0.0135,0,120.9013,0.4432,0.2857,0.0978,0.0196,14.7276,21.355,1.0098,2.0196,0.0377,0.879,198.822,9.0883,0.3391,21.355,0,0,0,0,0,0,0,0,0,0
2013-11-30,0.0191,3.7234,0,1,0,1,1,388.4399,66.3343,6.7,0.0134,0,120.9013,0.444,0.2857,0.0977,0.0195,14.7262,21.353,1.0088,2.0177,0.0376,0.8774,198.8042,9.0795,0.3384,21.353,0,0,0,0,0,0,0,0,0,0
2013-12-01,0.0188,4.0518,0,1,0,1,1,385.0869,66.3472,6.7,0.0133,0,120.9013,0.4448,0.2856,0.0976,0.0195,14.7249,21.3511,1.0079,2.0157,0.0375,0.8758,198.7864,9.0707,0.3378,21.3511,0,0,0,0,0,0,0,0,0,0
2013-12-02,0.0181,5.516,0,1,0,1,1,370.7146,66.36,6.7,0.0132,0,120.9013,0.4455,0.2855,0.0975,0.0195,14.7236,21.3492,1.0069,2.0138,0.0375,0.8743,198.7686,9.062,0.3372,21.3492,0,0,0,0,0,0,0,0,0,0
2013-12-03,0.0183,6.3674,0,1,0,1,1,362.7737,66.3729,6.7,0.0132,0,120.9013,0.4463,0.2855,0.0974,0.0195,14.7223,21.3473,1.0059,2.0118,0.0374,0.8727,198.7508,9.0532,0.3366,21.3473,0,0,0,0,0,0,0,0,0,0
2013-12-04,0.0174,7.6432,0,1,0,1,1,351.4092,66.3857,6.7,0.0131,0,120.9013,0.4471,0.2854,0.0973,0.0195,14.721,21.3454,1.0049,2.0099,0.0373,0.8711,198.733,9.0444,0.336,21.3454,0,0,0,0,0,0,0,0,0,0
2013-12-05,0.0167,9.0552,0,1,0,1,1,339.5339,66.3986,6.7,0.013,0,120.9013,0.4478,0.2853,0.0972,0.0194,14.7196,21.3435,1.004,2.0079,0.0373,0.8695,198.7151,9.0356,0.3354,21.3435,0,0,0,0,0,0,0,0,0,0
2013-12-06,0.0217,11.2435,0,1,0,1,1,322.4632,66.4114,6.7,0.0129,0,120.9013,0.4486,0.2853,0.0971,0.0194,14.7183,21.3416,1.003,2.006,0.0372,0.8679,198.6973,9.0268,0.3348,21.3416,0,0,0,0,0,0,0,0,0,0
2013-12-07,0.0327,8.712,0,1,0,1,1,342.3556,66.4243,6.7,0.0129,0,120.9013,0.4494,0.2852,0.097,0.0194,14.717,21.3397,1.002,2.004,0.0371,0.8663,198.6795,9.0181,0.3341,21.3397,0,0,0,0,0,0,0,0,0,0
2013-12-08,0.0241,5.5904,0,1,0,1,1,370.009,66.4371,6.7,0.0128,0,120.9013,0.4501,0.2852,0.0969,0.0194,14.7157,21.3377,1.001,2.0021,0.0371,0.8647,198.6617,9.0093,0.3335,21.3377,0,0,0,0,0,0,0,0,0,0
2013-12-09,0.0261,5.8422,0,1,0,1,1,367.6376,66.4499,6.7,0.0127,0,120.9013,0.4509,0.2851,0.0968,0.0194,14.7144,21.3358,1.0001,2.0001,0.037,0.8631,198.6439,9.0005,0.3329,21.3358,0,0,0,0,0,0,0,0,0,0
2013-12-10,0.0307,5.9584,0,1,0,1,1,366.5514,66.4628,6.7,0.0125,0,120.9013,0.4517,0.285,0.0967,0.0193,14.713,21.3339,0.9991,1.9982,0.0369,0.8615,198.6261,8.9917,0.3323,21.3339,0,0,0,0,0,0,0,0,0,0
2013-12-11,0.0268,4.2146,0,1,0,1,1,383.4424,66.4756,6.7,0.0124,0,120.9013,0.4524,0.285,0.0966,0.0193,14.7117,21.332,0.9981,1.9962,0.0369,0.8599,198.6083,8.9829,0.3317,21.332,0,0,0,0,0,0,0,0,0,0
2013-12-12,0.0237,3.3856,0,1,0,1,1,391.9413,66.4885,6.7,0.0123,0,120.9013,0.4532,0.2849,0.0965,0.0193,14.7104,21.3301,0.9971,1.9943,0.0368,0.8584,198.5905,8.9742,0.3311,21.3301,0,0,0,0,0,0,0,0,0,0
2013-12-13,0.0215,3.2111,0,1,0,1,1,393.7707,66.5013,6.7,0.0122,0,120.9013,0.454,0.2848,0.0963,0.0193,14.7091,21.3282,0.9962,1.9923,0.0367,0.8568,198.5726,8.9654,0.3305,21.3282,0,0,0,0,0,0,0,0,0,0
2013-12-14,0.0211,4.3354,0,1,0,1,1,382.2296,66.5142,6.7,0.012,0,120.9013,0.4547,0.2848,0.0962,0.0192,14.7078,21.3263,0.9952,1.9904,0.0367,0.8552,198.5548,8.9566,0.3299,21.3263,0,0,0,0,0,0,0,0,0,0
2013-12-15,0.0219,4.7505,0,1,0,1,1,378.1124,66.527,6.7,0.0119,0,120.9013,0.4555,0.2847,0.0961,0.0192,14.7064,21.3243,0.9942,1.9884,0.0366,0.8536,198.537,8.9478,0.3292,21.3243,0,0,0,0,0,0,0,0,0,0
2013-12-16,0.0205,4.2923,0,1,0,1,1,382.6617,66.5398,6.7,0.0117,0,120.9013,0.4563,0.2846,0.096,0.0192,14.7051,21.3224,0.9932,1.9865,0.0365,0.852,198.5192,8.939,0.3286,21.3224,0,0,0,0,0,0,0,0,0,0
2013-12-17,0.0198,4.8205,0,1,0,1,1,377.4255,66.5527,6.7,0.0116,0,120.9013,0.457,0.2846,0.0959,0.0192,14.7038,21.3205,0.9923,1.9845,0.0364,0.8504,198.5014,8.9303,0.328,21.3205,0,0,0,0,0,0,0,0,0,0
2013-12-18,0.0205,3.5347,0,1,0,1,1,390.3897,66.5655,6.7,0.0114,0,120.9013,0.4578,0.2845,0.0958,0.0192,14.7025,21.3186,0.9913,1.9826,0.0364,0.8488,198.4836,8.9215,0.3274,21.3186,0,0,0,0,0,0,0,0,0,0
2013-12-19,0.0189,4.3323,0,1,0,1,1,382.2609,66.5784,6.7,0.0112,0,120.9013,0.4586,0.2845,0.0957,0.0191,14.7012,21.3167,0.9903,1.9806,0.0363,0.8472,198.4658,8.9127,0.3268,21.3167,0,0,0,0,0,0,0,0,0,0
2013-12-20,0.0185,5.5809,0,1,0,1,1,370.0988,66.5912,6.7,0.0111,0,120.9013,0.4593,0.2844,0.0956,0.0191,14.6998,21.3148,0.9893,1.9787,0.0362,0.8456,198.4479,8.9039,0.3262,21.3148,0,0,0,0,0,0,0,0,0,0
2013-12-21,0.0181,7.3554,0,1,0,1,1,353.9186,66.6041,6.7,0.0109,0,120.9013,0.4601,0.2843,0.0955,0.0191,14.6985,21.3129,0.9884,1.9767,0.0362,0.8441,198.4301,8.8952,0.3256,21.3129,0,0,0,0,0,0,0,0,0,0
2013-12-22,0.0198,9.9346,0,1,0,1,1,332.4873,66.6169,6.7,0.0108,0,120.9013,0.4609,0.2843,0.0954,0.0191,14.6972,21.311,0.9874,1.9747,0.0361,0.8425,198.4123,8.8864,0.325,21.311,0,0,0,0,0,0,0,0,0,0
2013-12-23,0.0443,9.2892,0,1,0,1,1,337.6338,66.6298,6.7,0.0106,0,120.9013,0.4616,0.2842,0.0953,0.0191,14.6959,21.309,0.9864,1.9728,0.036,0.8409,198.3945,8.8776,0.3243,21.309,0,0,0,0,0,0,0,0,0,0
2013-12-24,0.0326,5.0979,0,1,0,1,1,374.7243,66.6426,6.7,0.0105,0,120.9013,0.4624,0.2841,0.0952,0.019,14.6946,21.3071,0.9854,1.9708,0.036,0.8393,198.3767,8.8688,0.3237,21.3071,0,0,0,0,0,0,0,0,0,0
2013-12-25,0.0257,2.771,0,1,0,1,1,398.4494,66.6554,6.7,0.0103,0,120.9013,0.4632,0.2841,0.0951,0.019,14.6932,21.3052,0.9844,1.9689,0.0359,0.8377,198.3589,8.86,0.3231,21.3052,0,0,0,0,0,0,0,0,0,0
2013-12-26,0.0232,3.1388,0,1,0,1,1,394.534,66.6683,6.7,0.0102,0,120.9013,0.4639,0.284,0.095,0.019,14.6919,21.3033,0.9835,1.9669,0.0358,0.8361,198.3411,8.8513,0.3225,21.3033,0,0,0,0,0,0,0,0,0,0
2013-12-27,0.0216,3.3876,0,1,0,1,1,391.9207,66.6811,6.7,0.01,0,120.9013,0.4647,0.2839,0.0949,0.019,14.6906,21.3014,0.9825,1.965,0.0358,0.8345,198.3232,8.8425,0.3219,21.3014,0,0,0,0,0,0,0,0,0,0
2013-12-28,0.0201,4.0314,0,1,0,1,1,385.294,66.694,6.7,0.0099,0,120.9013,0.4655,0.2839,0.0948,0.019,14.6893,21.2995,0.9815,1.963,0.0357,0.8329,198.3054,8.8337,0.3213,21.2995,0,0,0,0,0,0,0,0,0,0
2013-12-29,0.0381,5.9255,0,1,0,1,1,366.8584,66.7068,6.7,0.0097,0,120.9013,0.4662,0.2838,0.0947,0.0189,14.688,21.2976,0.9805,1.9611,0.0356,0.8313,198.2876,8.8249,0.3207,21.2976,0,0,0,0,0,0,0,0,0,0
